unix_time, readable_time, sample_index, sequence, D0, D1, D2, D3, A1_(EMG), A2_(EDA), A3_(ECG), A4, A5, A6
1769151047.028024,2026-01-23 15:50:47.028,864,0,1,1,0,0,512,1020,523,2,0,0
1769151047.029024,2026-01-23 15:50:47.029,865,1,1,1,0,0,512,1020,521,2,0,0
1769151047.030024,2026-01-23 15:50:47.030,866,2,1,1,0,0,513,1020,520,2,0,0
1769151047.031024,2026-01-23 15:50:47.031,867,3,1,1,0,0,513,1020,519,2,0,0
1769151047.032024,2026-01-23 15:50:47.032,868,4,1,1,0,0,512,1020,519,2,0,0
1769151047.033024,2026-01-23 15:50:47.033,869,5,1,1,0,0,511,1020,519,2,0,0
1769151047.034024,2026-01-23 15:50:47.034,870,6,1,1,0,0,511,1020,519,2,0,0
1769151047.035024,2026-01-23 15:50:47.035,871,7,1,1,0,0,513,1020,520,2,0,0
1769151047.036024,2026-01-23 15:50:47.036,872,8,1,1,0,0,510,1020,519,2,0,0
1769151047.037024,2026-01-23 15:50:47.037,873,9,1,1,0,0,511,1020,521,2,0,0
1769151047.038024,2026-01-23 15:50:47.038,874,10,1,1,0,0,511,1020,521,2,0,0
1769151047.039024,2026-01-23 15:50:47.039,875,11,1,1,0,0,509,1020,521,2,0,0
1769151047.040024,2026-01-23 15:50:47.040,876,12,1,1,0,0,511,1020,521,2,0,0
1769151047.041024,2026-01-23 15:50:47.041,877,13,1,1,0,0,513,1020,521,2,0,0
1769151047.042024,2026-01-23 15:50:47.042,878,14,1,1,0,0,512,1020,520,2,0,0
1769151047.043024,2026-01-23 15:50:47.043,879,15,1,1,0,0,508,1020,519,2,0,0
1769151047.044024,2026-01-23 15:50:47.044,880,0,1,1,0,0,510,1020,519,2,0,0
1769151047.045024,2026-01-23 15:50:47.045,881,1,1,1,0,0,511,1020,518,2,0,0
1769151047.046024,2026-01-23 15:50:47.046,882,2,1,1,0,0,511,1020,517,2,0,0
1769151047.047024,2026-01-23 15:50:47.047,883,3,1,1,0,0,509,1020,516,2,0,0
1769151047.048024,2026-01-23 15:50:47.048,884,4,1,1,0,0,511,1020,515,2,0,0
1769151047.049024,2026-01-23 15:50:47.049,885,5,1,1,0,0,510,1020,515,2,0,0
1769151047.050024,2026-01-23 15:50:47.050,886,6,1,1,0,0,512,1020,515,2,0,0
1769151047.051024,2026-01-23 15:50:47.051,887,7,1,1,0,0,514,1020,516,2,0,0
1769151047.052024,2026-01-23 15:50:47.052,888,8,1,1,0,0,515,1020,517,2,0,0
1769151047.053024,2026-01-23 15:50:47.053,889,9,1,1,0,0,513,1020,518,2,0,0
1769151047.054024,2026-01-23 15:50:47.054,890,10,1,1,0,0,508,1020,518,2,0,0
1769151047.055024,2026-01-23 15:50:47.055,891,11,1,1,0,0,509,1020,519,2,0,0
1769151047.056024,2026-01-23 15:50:47.056,892,12,1,1,0,0,511,1020,519,2,0,0
1769151047.057024,2026-01-23 15:50:47.057,893,13,1,1,0,0,511,1020,519,2,0,0
1769151047.058024,2026-01-23 15:50:47.058,894,14,1,1,0,0,509,1020,519,2,0,0
1769151047.059024,2026-01-23 15:50:47.059,895,15,1,1,0,0,511,1020,519,2,0,0
1769151047.060024,2026-01-23 15:50:47.060,896,0,1,1,0,0,512,1020,518,2,0,0
1769151047.061024,2026-01-23 15:50:47.061,897,1,1,1,0,0,512,1020,517,2,0,0
1769151047.062024,2026-01-23 15:50:47.062,898,2,1,1,0,0,513,1020,517,2,0,0
1769151047.063024,2026-01-23 15:50:47.063,899,3,1,1,0,0,511,1020,516,2,0,0
1769151047.064024,2026-01-23 15:50:47.064,900,4,1,1,0,0,514,1020,515,2,0,0
1769151047.065024,2026-01-23 15:50:47.065,901,5,1,1,0,0,511,1020,515,2,0,0
1769151047.066024,2026-01-23 15:50:47.066,902,6,1,1,0,0,511,1020,515,2,0,0
1769151047.067024,2026-01-23 15:50:47.067,903,7,1,1,0,0,512,1020,515,2,0,0
1769151047.068024,2026-01-23 15:50:47.068,904,8,1,1,0,0,511,1020,515,2,0,0
1769151047.069024,2026-01-23 15:50:47.069,905,9,1,1,0,0,512,1020,516,2,0,0
1769151047.070024,2026-01-23 15:50:47.070,906,10,1,1,0,0,514,1020,517,2,0,0
1769151047.071024,2026-01-23 15:50:47.071,907,11,1,1,0,0,513,1020,518,2,0,0
1769151047.072024,2026-01-23 15:50:47.072,908,12,1,1,0,0,511,1020,518,2,0,0
1769151047.073024,2026-01-23 15:50:47.073,909,13,1,1,0,0,509,1020,518,2,0,0
1769151047.074024,2026-01-23 15:50:47.074,910,14,1,1,0,0,511,1020,519,2,0,0
1769151047.075024,2026-01-23 15:50:47.075,911,15,1,1,0,0,512,1020,518,2,0,0
1769151047.076024,2026-01-23 15:50:47.076,912,0,1,1,0,0,512,1020,518,2,0,0
1769151047.077024,2026-01-23 15:50:47.077,913,1,1,1,0,0,511,1020,517,2,0,0
1769151047.078024,2026-01-23 15:50:47.078,914,2,1,1,0,0,511,1020,516,2,0,0
1769151047.079024,2026-01-23 15:50:47.079,915,3,1,1,0,0,511,1020,515,2,0,0
1769151047.080024,2026-01-23 15:50:47.080,916,4,1,1,0,0,508,1020,515,2,0,0
1769151047.081024,2026-01-23 15:50:47.081,917,5,1,1,0,0,509,1020,515,2,0,0
1769151047.082024,2026-01-23 15:50:47.082,918,6,1,1,0,0,512,1020,515,2,0,0
1769151047.083024,2026-01-23 15:50:47.083,919,7,1,1,0,0,512,1020,515,2,0,0
1769151047.084024,2026-01-23 15:50:47.084,920,8,1,1,0,0,515,1020,515,2,0,0
1769151047.085024,2026-01-23 15:50:47.085,921,9,1,1,0,0,513,1020,515,2,0,0
1769151047.086024,2026-01-23 15:50:47.086,922,10,1,1,0,0,513,1020,516,2,0,0
1769151047.087024,2026-01-23 15:50:47.087,923,11,1,1,0,0,512,1020,517,2,0,0
1769151047.088024,2026-01-23 15:50:47.088,924,12,1,1,0,0,512,1020,518,2,0,0
1769151047.089024,2026-01-23 15:50:47.089,925,13,1,1,0,0,509,1020,518,2,0,0
1769151047.090024,2026-01-23 15:50:47.090,926,14,1,1,0,0,509,1020,518,2,0,0
1769151047.091024,2026-01-23 15:50:47.091,927,15,1,1,0,0,512,1020,518,2,0,0
1769151047.092024,2026-01-23 15:50:47.092,928,0,1,1,0,0,510,1020,518,2,0,0
1769151047.093024,2026-01-23 15:50:47.093,929,1,1,1,0,0,510,1020,517,2,0,0
1769151047.094024,2026-01-23 15:50:47.094,930,2,1,1,0,0,510,1020,517,2,0,0
1769151047.095024,2026-01-23 15:50:47.095,931,3,1,1,0,0,511,1020,516,2,0,0
1769151047.096024,2026-01-23 15:50:47.096,932,4,1,1,0,0,511,1020,516,2,0,0
1769151047.097024,2026-01-23 15:50:47.097,933,5,1,1,0,0,512,1020,515,2,0,0
1769151047.098024,2026-01-23 15:50:47.098,934,6,1,1,0,0,510,1020,515,2,0,0
1769151047.099024,2026-01-23 15:50:47.099,935,7,1,1,0,0,513,1020,515,2,0,0
1769151047.100024,2026-01-23 15:50:47.100,936,8,1,1,0,0,513,1020,515,2,0,0
1769151047.101024,2026-01-23 15:50:47.101,937,9,1,1,0,0,512,1020,515,2,0,0
1769151047.102024,2026-01-23 15:50:47.102,938,10,1,1,0,0,513,1020,516,2,0,0
1769151047.103024,2026-01-23 15:50:47.103,939,11,1,1,0,0,512,1020,517,2,0,0
1769151047.104024,2026-01-23 15:50:47.104,940,12,1,1,0,0,512,1020,518,2,0,0
1769151047.105024,2026-01-23 15:50:47.105,941,13,1,1,0,0,512,1020,518,2,0,0
1769151047.106024,2026-01-23 15:50:47.106,942,14,1,1,0,0,511,1020,518,2,0,0
1769151047.107024,2026-01-23 15:50:47.107,943,15,1,1,0,0,511,1020,518,2,0,0
1769151047.108024,2026-01-23 15:50:47.108,944,0,1,1,0,0,510,1020,518,2,0,0
1769151047.109024,2026-01-23 15:50:47.109,945,1,1,1,0,0,510,1020,518,2,0,0
1769151047.110024,2026-01-23 15:50:47.110,946,2,1,1,0,0,512,1020,516,2,0,0
1769151047.111024,2026-01-23 15:50:47.111,947,3,1,1,0,0,512,1020,515,2,0,0
1769151047.112024,2026-01-23 15:50:47.112,948,4,1,1,0,0,510,1020,515,2,0,0
1769151047.113024,2026-01-23 15:50:47.113,949,5,1,1,0,0,510,1020,514,2,0,0
1769151047.114024,2026-01-23 15:50:47.114,950,6,1,1,0,0,510,1020,514,2,0,0
1769151047.115024,2026-01-23 15:50:47.115,951,7,1,1,0,0,511,1020,513,2,0,0
1769151047.116024,2026-01-23 15:50:47.116,952,8,1,1,0,0,513,1020,513,2,0,0
1769151047.117024,2026-01-23 15:50:47.117,953,9,1,1,0,0,512,1020,513,2,0,0
1769151047.118024,2026-01-23 15:50:47.118,954,10,1,1,0,0,513,1020,513,2,0,0
1769151047.119024,2026-01-23 15:50:47.119,955,11,1,1,0,0,512,1020,514,2,0,0
1769151047.120024,2026-01-23 15:50:47.120,956,12,1,1,0,0,511,1020,515,2,0,0
1769151047.121024,2026-01-23 15:50:47.121,957,13,1,1,0,0,512,1020,516,2,0,0
1769151047.122024,2026-01-23 15:50:47.122,958,14,1,1,0,0,513,1020,516,2,0,0
1769151047.123024,2026-01-23 15:50:47.123,959,15,1,1,0,0,511,1020,517,2,0,0
1769151047.124024,2026-01-23 15:50:47.124,960,0,1,1,0,0,510,1020,517,2,0,0
1769151047.125024,2026-01-23 15:50:47.125,961,1,1,1,0,0,510,1020,516,2,0,0
1769151047.126024,2026-01-23 15:50:47.126,962,2,1,1,0,0,509,1020,516,2,0,0
1769151047.127024,2026-01-23 15:50:47.127,963,3,1,1,0,0,511,1020,516,2,0,0
1769151047.128024,2026-01-23 15:50:47.128,964,4,1,1,0,0,512,1020,516,2,0,0
1769151047.129024,2026-01-23 15:50:47.129,965,5,1,1,0,0,512,1020,515,2,0,0
1769151047.130024,2026-01-23 15:50:47.130,966,6,1,1,0,0,511,1020,515,2,0,0
1769151047.131024,2026-01-23 15:50:47.131,967,7,1,1,0,0,510,1020,513,2,0,0
1769151047.132024,2026-01-23 15:50:47.132,968,8,1,1,0,0,512,1020,512,2,0,0
1769151047.133024,2026-01-23 15:50:47.133,969,9,1,1,0,0,511,1020,513,2,0,0
1769151047.134024,2026-01-23 15:50:47.134,970,10,1,1,0,0,511,1020,513,2,0,0
1769151047.135024,2026-01-23 15:50:47.135,971,11,1,1,0,0,511,1020,513,2,0,0
1769151047.136024,2026-01-23 15:50:47.136,972,12,1,1,0,0,514,1020,514,2,0,0
1769151047.137024,2026-01-23 15:50:47.137,973,13,1,1,0,0,514,1020,516,2,0,0
1769151047.138024,2026-01-23 15:50:47.138,974,14,1,1,0,0,512,1020,516,2,0,0
1769151047.139024,2026-01-23 15:50:47.139,975,15,1,1,0,0,513,1020,517,2,0,0
1769151047.140024,2026-01-23 15:50:47.140,976,0,1,1,0,0,510,1020,517,2,0,0
1769151047.141024,2026-01-23 15:50:47.141,977,1,1,1,0,0,510,1020,516,2,0,0
1769151047.142024,2026-01-23 15:50:47.142,978,2,1,1,0,0,510,1020,516,2,0,0
1769151047.143024,2026-01-23 15:50:47.143,979,3,1,1,0,0,510,1020,516,2,0,0
1769151047.144024,2026-01-23 15:50:47.144,980,4,1,1,0,0,512,1020,516,2,0,0
1769151047.145024,2026-01-23 15:50:47.145,981,5,1,1,0,0,513,1020,515,2,0,0
1769151047.146024,2026-01-23 15:50:47.146,982,6,1,1,0,0,510,1020,515,2,0,0
1769151047.147024,2026-01-23 15:50:47.147,983,7,1,1,0,0,511,1020,514,2,0,0
1769151047.148024,2026-01-23 15:50:47.148,984,8,1,1,0,0,509,1020,514,2,0,0
1769151047.149024,2026-01-23 15:50:47.149,985,9,1,1,0,0,511,1020,514,2,0,0
1769151047.150024,2026-01-23 15:50:47.150,986,10,1,1,0,0,512,1020,514,2,0,0
1769151047.151024,2026-01-23 15:50:47.151,987,11,1,1,0,0,512,1020,514,2,0,0
1769151047.152024,2026-01-23 15:50:47.152,988,12,1,1,0,0,513,1020,515,2,0,0
1769151047.153024,2026-01-23 15:50:47.153,989,13,1,1,0,0,514,1020,515,2,0,0
1769151047.154024,2026-01-23 15:50:47.154,990,14,1,1,0,0,515,1020,516,2,0,0
1769151047.155024,2026-01-23 15:50:47.155,991,15,1,1,0,0,512,1020,516,2,0,0
1769151047.156024,2026-01-23 15:50:47.156,992,0,1,1,0,0,510,1020,517,2,0,0
1769151047.157024,2026-01-23 15:50:47.157,993,1,1,1,0,0,512,1020,516,2,0,0
1769151047.158024,2026-01-23 15:50:47.158,994,2,1,1,0,0,512,1020,516,2,0,0
1769151047.159024,2026-01-23 15:50:47.159,995,3,1,1,0,0,511,1020,516,2,0,0
1769151047.160024,2026-01-23 15:50:47.160,996,4,1,1,0,0,509,1020,515,2,0,0
1769151047.161024,2026-01-23 15:50:47.161,997,5,1,1,0,0,508,1020,515,2,0,0
1769151047.162024,2026-01-23 15:50:47.162,998,6,1,1,0,0,510,1020,514,2,0,0
1769151047.163024,2026-01-23 15:50:47.163,999,7,1,1,0,0,510,1020,513,2,0,0
1769151047.164024,2026-01-23 15:50:47.164,1000,8,1,1,0,0,512,1020,513,2,0,0
1769151047.165024,2026-01-23 15:50:47.165,1001,9,1,1,0,0,512,1020,513,2,0,0
1769151047.166024,2026-01-23 15:50:47.166,1002,10,1,1,0,0,512,1020,512,2,0,0
1769151047.167024,2026-01-23 15:50:47.167,1003,11,1,1,0,0,511,1020,513,2,0,0
1769151047.168024,2026-01-23 15:50:47.168,1004,12,1,1,0,0,514,1020,513,2,0,0
1769151047.169024,2026-01-23 15:50:47.169,1005,13,1,1,0,0,512,1020,514,2,0,0
1769151047.170024,2026-01-23 15:50:47.170,1006,14,1,1,0,0,512,1020,515,2,0,0
1769151047.171024,2026-01-23 15:50:47.171,1007,15,1,1,0,0,512,1020,515,2,0,0
1769151047.172024,2026-01-23 15:50:47.172,1008,0,1,1,0,0,512,1020,515,2,0,0
1769151047.173024,2026-01-23 15:50:47.173,1009,1,1,1,0,0,512,1020,515,2,0,0
1769151047.174024,2026-01-23 15:50:47.174,1010,2,1,1,0,0,512,1020,515,2,0,0
1769151047.175024,2026-01-23 15:50:47.175,1011,3,1,1,0,0,513,1020,515,2,0,0
1769151047.176024,2026-01-23 15:50:47.176,1012,4,1,1,0,0,512,1020,515,2,0,0
1769151047.177024,2026-01-23 15:50:47.177,1013,5,1,1,0,0,511,1020,514,2,0,0
1769151047.178024,2026-01-23 15:50:47.178,1014,6,1,1,0,0,510,1020,514,2,0,0
1769151047.179024,2026-01-23 15:50:47.179,1015,7,1,1,0,0,510,1020,513,2,0,0
1769151047.180024,2026-01-23 15:50:47.180,1016,8,1,1,0,0,511,1020,513,2,0,0
1769151047.181024,2026-01-23 15:50:47.181,1017,9,1,1,0,0,512,1020,512,2,0,0
1769151047.182024,2026-01-23 15:50:47.182,1018,10,1,1,0,0,512,1020,511,2,0,0
1769151047.183024,2026-01-23 15:50:47.183,1019,11,1,1,0,0,512,1020,511,2,0,0
1769151047.184024,2026-01-23 15:50:47.184,1020,12,1,1,0,0,512,1020,512,2,0,0
1769151047.185024,2026-01-23 15:50:47.185,1021,13,1,1,0,0,510,1020,512,2,0,0
1769151047.186024,2026-01-23 15:50:47.186,1022,14,1,1,0,0,512,1020,513,2,0,0
1769151047.187024,2026-01-23 15:50:47.187,1023,15,1,1,0,0,512,1020,513,2,0,0
1769151047.188024,2026-01-23 15:50:47.188,1024,0,1,1,0,0,511,1020,514,2,0,0
1769151047.189024,2026-01-23 15:50:47.189,1025,1,1,1,0,0,512,1020,514,2,0,0
1769151047.190024,2026-01-23 15:50:47.190,1026,2,1,1,0,0,513,1020,514,2,0,0
1769151047.191024,2026-01-23 15:50:47.191,1027,3,1,1,0,0,512,1020,513,2,0,0
1769151047.192024,2026-01-23 15:50:47.192,1028,4,1,1,0,0,512,1020,513,2,0,0
1769151047.193024,2026-01-23 15:50:47.193,1029,5,1,1,0,0,511,1020,513,2,0,0
1769151047.194024,2026-01-23 15:50:47.194,1030,6,1,1,0,0,509,1020,513,2,0,0
1769151047.195024,2026-01-23 15:50:47.195,1031,7,1,1,0,0,512,1020,512,2,0,0
1769151047.196024,2026-01-23 15:50:47.196,1032,8,1,1,0,0,512,1020,512,2,0,0
1769151047.197024,2026-01-23 15:50:47.197,1033,9,1,1,0,0,511,1020,511,2,0,0
1769151047.198024,2026-01-23 15:50:47.198,1034,10,1,1,0,0,511,1020,511,2,0,0
1769151047.199024,2026-01-23 15:50:47.199,1035,11,1,1,0,0,512,1020,510,2,0,0
1769151047.200024,2026-01-23 15:50:47.200,1036,12,1,1,0,0,512,1020,510,2,0,0
1769151047.201024,2026-01-23 15:50:47.201,1037,13,1,1,0,0,511,1020,511,2,0,0
1769151047.202024,2026-01-23 15:50:47.202,1038,14,1,1,0,0,510,1020,512,2,0,0
1769151047.203024,2026-01-23 15:50:47.203,1039,15,1,1,0,0,510,1020,512,2,0,0
1769151047.204024,2026-01-23 15:50:47.204,1040,0,1,1,0,0,513,1020,513,2,0,0
1769151047.205024,2026-01-23 15:50:47.205,1041,1,1,1,0,0,511,1020,514,2,0,0
1769151047.206024,2026-01-23 15:50:47.206,1042,2,1,1,0,0,510,1020,514,2,0,0
1769151047.207024,2026-01-23 15:50:47.207,1043,3,1,1,0,0,509,1020,514,2,0,0
1769151047.208024,2026-01-23 15:50:47.208,1044,4,1,1,0,0,514,1020,513,2,0,0
1769151047.209024,2026-01-23 15:50:47.209,1045,5,1,1,0,0,511,1020,513,2,0,0
1769151047.210024,2026-01-23 15:50:47.210,1046,6,1,1,0,0,511,1020,513,2,0,0
1769151047.211024,2026-01-23 15:50:47.211,1047,7,1,1,0,0,512,1020,512,2,0,0
1769151047.212024,2026-01-23 15:50:47.212,1048,8,1,1,0,0,510,1020,512,2,0,0
1769151047.213024,2026-01-23 15:50:47.213,1049,9,1,1,0,0,512,1020,511,2,0,0
1769151047.214024,2026-01-23 15:50:47.214,1050,10,1,1,0,0,512,1020,510,2,0,0
1769151047.215024,2026-01-23 15:50:47.215,1051,11,1,1,0,0,512,1020,509,2,0,0
1769151047.216024,2026-01-23 15:50:47.216,1052,12,1,1,0,0,512,1020,509,2,0,0
1769151047.217024,2026-01-23 15:50:47.217,1053,13,1,1,0,0,511,1020,509,2,0,0
1769151047.218024,2026-01-23 15:50:47.218,1054,14,1,1,0,0,514,1020,510,2,0,0
1769151047.219024,2026-01-23 15:50:47.219,1055,15,1,1,0,0,513,1020,511,2,0,0
1769151047.220024,2026-01-23 15:50:47.220,1056,0,1,1,0,0,514,1020,511,2,0,0
1769151047.221024,2026-01-23 15:50:47.221,1057,1,1,1,0,0,512,1020,512,2,0,0
1769151047.222024,2026-01-23 15:50:47.222,1058,2,1,1,0,0,512,1020,513,2,0,0
1769151047.223024,2026-01-23 15:50:47.223,1059,3,1,1,0,0,511,1020,513,2,0,0
1769151047.224024,2026-01-23 15:50:47.224,1060,4,1,1,0,0,508,1020,513,2,0,0
1769151047.225024,2026-01-23 15:50:47.225,1061,5,1,1,0,0,508,1020,513,2,0,0
1769151047.226024,2026-01-23 15:50:47.226,1062,6,1,1,0,0,511,1020,512,2,0,0
1769151047.227024,2026-01-23 15:50:47.227,1063,7,1,1,0,0,510,1020,511,2,0,0
1769151047.228024,2026-01-23 15:50:47.228,1064,8,1,1,0,0,511,1020,510,2,0,0
1769151047.229024,2026-01-23 15:50:47.229,1065,9,1,1,0,0,510,1020,510,2,0,0
1769151047.230024,2026-01-23 15:50:47.230,1066,10,1,1,0,0,511,1020,510,2,0,0
1769151047.231024,2026-01-23 15:50:47.231,1067,11,1,1,0,0,512,1020,510,2,0,0
1769151047.232024,2026-01-23 15:50:47.232,1068,12,1,1,0,0,512,1020,509,2,0,0
1769151047.233024,2026-01-23 15:50:47.233,1069,13,1,1,0,0,514,1020,510,2,0,0
1769151047.234024,2026-01-23 15:50:47.234,1070,14,1,1,0,0,515,1020,510,2,0,0
1769151047.235024,2026-01-23 15:50:47.235,1071,15,1,1,0,0,512,1020,511,2,0,0
1769151047.236024,2026-01-23 15:50:47.236,1072,0,1,1,0,0,511,1020,511,2,0,0
1769151047.237024,2026-01-23 15:50:47.237,1073,1,1,1,0,0,512,1020,512,2,0,0
1769151047.238024,2026-01-23 15:50:47.238,1074,2,1,1,0,0,513,1020,513,2,0,0
1769151047.239024,2026-01-23 15:50:47.239,1075,3,1,1,0,0,513,1020,513,2,0,0
1769151047.240024,2026-01-23 15:50:47.240,1076,4,1,1,0,0,513,1020,514,2,0,0
1769151047.241024,2026-01-23 15:50:47.241,1077,5,1,1,0,0,508,1020,513,2,0,0
1769151047.242024,2026-01-23 15:50:47.242,1078,6,1,1,0,0,510,1020,513,2,0,0
1769151047.243024,2026-01-23 15:50:47.243,1079,7,1,1,0,0,511,1020,512,2,0,0
1769151047.244024,2026-01-23 15:50:47.244,1080,8,1,1,0,0,511,1020,512,2,0,0
1769151047.245024,2026-01-23 15:50:47.245,1081,9,1,1,0,0,510,1020,511,2,0,0
1769151047.246024,2026-01-23 15:50:47.246,1082,10,1,1,0,0,511,1020,511,2,0,0
1769151047.247024,2026-01-23 15:50:47.247,1083,11,1,1,0,0,510,1020,510,2,0,0
1769151047.248024,2026-01-23 15:50:47.248,1084,12,1,1,0,0,510,1020,509,2,0,0
1769151047.249024,2026-01-23 15:50:47.249,1085,13,1,1,0,0,513,1020,509,2,0,0
1769151047.250024,2026-01-23 15:50:47.250,1086,14,1,1,0,0,512,1020,509,2,0,0
1769151047.251024,2026-01-23 15:50:47.251,1087,15,1,1,0,0,515,1020,509,2,0,0
1769151047.252024,2026-01-23 15:50:47.252,1088,0,1,1,0,0,512,1020,510,2,0,0
1769151047.253024,2026-01-23 15:50:47.253,1089,1,1,1,0,0,511,1020,510,2,0,0
1769151047.254024,2026-01-23 15:50:47.254,1090,2,1,1,0,0,512,1020,511,2,0,0
1769151047.255024,2026-01-23 15:50:47.255,1091,3,1,1,0,0,512,1020,512,2,0,0
1769151047.256024,2026-01-23 15:50:47.256,1092,4,1,1,0,0,511,1020,512,2,0,0
1769151047.257024,2026-01-23 15:50:47.257,1093,5,1,1,0,0,511,1020,513,2,0,0
1769151047.258024,2026-01-23 15:50:47.258,1094,6,1,1,0,0,511,1020,513,2,0,0
1769151047.259024,2026-01-23 15:50:47.259,1095,7,1,1,0,0,511,1020,513,2,0,0
1769151047.260024,2026-01-23 15:50:47.260,1096,8,1,1,0,0,510,1020,512,2,0,0
1769151047.261024,2026-01-23 15:50:47.261,1097,9,1,1,0,0,508,1020,512,2,0,0
1769151047.262024,2026-01-23 15:50:47.262,1098,10,1,1,0,0,511,1020,511,2,0,0
1769151047.263024,2026-01-23 15:50:47.263,1099,11,1,1,0,0,512,1020,510,2,0,0
1769151047.264024,2026-01-23 15:50:47.264,1100,12,1,1,0,0,508,1020,509,2,0,0
1769151047.265024,2026-01-23 15:50:47.265,1101,13,1,1,0,0,512,1020,508,2,0,0
1769151047.266024,2026-01-23 15:50:47.266,1102,14,1,1,0,0,511,1020,508,2,0,0
1769151047.267024,2026-01-23 15:50:47.267,1103,15,1,1,0,0,512,1020,508,2,0,0
1769151047.268024,2026-01-23 15:50:47.268,1104,0,1,1,0,0,513,1020,508,2,0,0
1769151047.269024,2026-01-23 15:50:47.269,1105,1,1,1,0,0,510,1020,509,2,0,0
1769151047.270024,2026-01-23 15:50:47.270,1106,2,1,1,0,0,513,1020,510,2,0,0
1769151047.271024,2026-01-23 15:50:47.271,1107,3,1,1,0,0,514,1020,510,2,0,0
1769151047.272024,2026-01-23 15:50:47.272,1108,4,1,1,0,0,511,1020,511,2,0,0
1769151047.273024,2026-01-23 15:50:47.273,1109,5,1,1,0,0,512,1020,511,2,0,0
1769151047.274024,2026-01-23 15:50:47.274,1110,6,1,1,0,0,515,1020,511,2,0,0
1769151047.275024,2026-01-23 15:50:47.275,1111,7,1,1,0,0,511,1020,510,2,0,0
1769151047.276024,2026-01-23 15:50:47.276,1112,8,1,1,0,0,511,1020,510,2,0,0
1769151047.277024,2026-01-23 15:50:47.277,1113,9,1,1,0,0,509,1020,509,2,0,0
1769151047.278024,2026-01-23 15:50:47.278,1114,10,1,1,0,0,510,1020,508,2,0,0
1769151047.279024,2026-01-23 15:50:47.279,1115,11,1,1,0,0,510,1020,508,2,0,0
1769151047.280024,2026-01-23 15:50:47.280,1116,12,1,1,0,0,511,1020,508,2,0,0
1769151047.281024,2026-01-23 15:50:47.281,1117,13,1,1,0,0,510,1020,507,2,0,0
1769151047.282024,2026-01-23 15:50:47.282,1118,14,1,1,0,0,509,1020,506,2,0,0
1769151047.283024,2026-01-23 15:50:47.283,1119,15,1,1,0,0,513,1020,505,2,0,0
1769151047.284024,2026-01-23 15:50:47.284,1120,0,1,1,0,0,512,1020,505,2,0,0
1769151047.285024,2026-01-23 15:50:47.285,1121,1,1,1,0,0,513,1020,505,2,0,0
1769151047.286024,2026-01-23 15:50:47.286,1122,2,1,1,0,0,514,1020,505,2,0,0
1769151047.287024,2026-01-23 15:50:47.287,1123,3,1,1,0,0,511,1020,505,2,0,0
1769151047.288024,2026-01-23 15:50:47.288,1124,4,1,1,0,0,511,1020,505,2,0,0
1769151047.289024,2026-01-23 15:50:47.289,1125,5,1,1,0,0,510,1020,506,2,0,0
1769151047.290024,2026-01-23 15:50:47.290,1126,6,1,1,0,0,513,1020,507,2,0,0
1769151047.291024,2026-01-23 15:50:47.291,1127,7,1,1,0,0,512,1020,507,2,0,0
1769151047.292024,2026-01-23 15:50:47.292,1128,8,1,1,0,0,515,1020,506,2,0,0
1769151047.293024,2026-01-23 15:50:47.293,1129,9,1,1,0,0,515,1020,506,2,0,0
1769151047.294024,2026-01-23 15:50:47.294,1130,10,1,1,0,0,511,1020,505,2,0,0
1769151047.295024,2026-01-23 15:50:47.295,1131,11,1,1,0,0,509,1020,505,2,0,0
1769151047.296024,2026-01-23 15:50:47.296,1132,12,1,1,0,0,508,1020,505,2,0,0
1769151047.297024,2026-01-23 15:50:47.297,1133,13,1,1,0,0,510,1020,505,2,0,0
1769151047.298024,2026-01-23 15:50:47.298,1134,14,1,1,0,0,511,1020,505,2,0,0
1769151047.299024,2026-01-23 15:50:47.299,1135,15,1,1,0,0,512,1020,505,2,0,0
1769151047.300024,2026-01-23 15:50:47.300,1136,0,1,1,0,0,512,1020,506,2,0,0
1769151047.301024,2026-01-23 15:50:47.301,1137,1,1,1,0,0,511,1020,507,2,0,0
1769151047.302024,2026-01-23 15:50:47.302,1138,2,1,1,0,0,511,1020,508,2,0,0
1769151047.303024,2026-01-23 15:50:47.303,1139,3,1,1,0,0,512,1020,509,2,0,0
1769151047.304024,2026-01-23 15:50:47.304,1140,4,1,1,0,0,513,1020,510,2,0,0
1769151047.305024,2026-01-23 15:50:47.305,1141,5,1,1,0,0,512,1020,511,2,0,0
1769151047.306024,2026-01-23 15:50:47.306,1142,6,1,1,0,0,512,1020,511,2,0,0
1769151047.307024,2026-01-23 15:50:47.307,1143,7,1,1,0,0,511,1020,512,2,0,0
1769151047.308024,2026-01-23 15:50:47.308,1144,8,1,1,0,0,511,1020,512,2,0,0
1769151047.309024,2026-01-23 15:50:47.309,1145,9,1,1,0,0,508,1020,511,2,0,0
1769151047.310024,2026-01-23 15:50:47.310,1146,10,1,1,0,0,511,1020,510,2,0,0
1769151047.311024,2026-01-23 15:50:47.311,1147,11,1,1,0,0,509,1020,509,2,0,0
1769151047.312024,2026-01-23 15:50:47.312,1148,12,1,1,0,0,511,1020,507,2,0,0
1769151047.313024,2026-01-23 15:50:47.313,1149,13,1,1,0,0,512,1020,505,2,0,0
1769151047.314024,2026-01-23 15:50:47.314,1150,14,1,1,0,0,511,1020,504,2,0,0
